school_name,campus_name,school_code,campus_code,district,district_code,school_type,school_nature,address,lng,lat,school_tel,student_count,class_count,teacher_count,school_scope,direct_middle_school,school_detail,communities_hj,communities_xhzr,community_count,year,visit_times
杭州市富阳区常绿镇中心小学,,2133003460,2133003460001,临平区,330111,小学,非民办,杭州市富阳区常绿镇大章村后田畈215号,120.076168,29.85971,18367142725,192,6,18,杭州市富阳区常绿镇所辖各行政村及企事业单位,杭州市富阳区环山中学,杭州市富阳区常绿镇中心小学位于富阳区南端，是诸暨、萧山、富阳三地交界的中心点，校址常绿镇大章村，距富阳区37公里。学校创办于1912年8月，前身为亲贤乡国立两等小学堂，1932年后曾先后改名为：县立亲贤乡中心小学、亲贤乡中心国民小学、亲贤乡国民中心小学，1950年改为窈口区第一中心小学，1956年改为常绿公社中心小学，1987年改为常绿镇中心小学沿用至今。,北坞村;常绿居民组;长佳村;长春村;大章村村;黄弹村中村;黄弹村寺前;黄弹村应家;黄弹村石梯;黄弹村里黄弹;青龙村七住坞;青龙村夏家;青龙村庙后;青龙村普恩岭脚;青龙村盛家桥头;青龙村石硼;青龙村陈北坞;青龙村青龙头;双溪村兆吉坞;双溪村双溪坞;双溪村席草坞;双溪村杨树坑;五联村塘头;五联村大岩坞;五联村天生穴;五联村燕窠;五联村石冲岭脚;五联村菜坞口,大章村村;常绿居民组;长春村;北坞村;黄弹村寺前;黄弹村里黄弹;黄弹村应家;黄弹村中村;黄弹村石梯;五联村菜坞口;五联村大岩坞;五联村燕窠;五联村石冲岭脚;五联村塘头;五联村天生穴;长佳村;双溪村兆吉坞;双溪村双溪坞;双溪村席草坞;双溪村杨树坑;青龙村盛家桥头;青龙村普恩岭脚;青龙村陈北坞;青龙村夏家;青龙村庙后;青龙村七住坞;青龙村石硼;青龙村青龙头,56,2026,0
杭州市富阳区常安镇中心小学,,2133000767,2133000767001,临平区,330111,小学,非民办,富阳市常安镇大田村600号,119.903889,29.877794,0571-58979096,261,8,24,常安镇所辖各行政村及企事业单位,杭州市富阳区场口镇中学,杭州市富阳区常安镇中心小学，其前身为1927年富阳县安禾村李宝廉创办于场口镇亭子山（今学堂山）的富阳县第三区景山小学。1938年，抗日战争爆发后迁至常安镇小剡李家祠堂，1945年迁至安禾村，命名为善政乡国民中心小学。迄今已有近80多年的办学历史，是富阳区创办最早的学校之一。2006年8月迁入平山原常安镇中校址。新的常安镇中心小学于2012年动工扩建，2013年9月1日建成并投入使用，学校实现了“三并一”，形成了常安镇历史上第一所真正意义上的中心小学。常安镇小是一所具有八十余年办学历史的传统学校。2013年9月，学校迁入新址后，学校在认真总结前三年办学经验的基础上，结合常安实际，坚持“以人为本”理念和全面、协调、可持续发展的科学发展观，制定了新的三年发展规划。同时结合当地特色——亚洲第一的永安山滑翔基地，提出了以“飞天梦”为主题的校园文化建设研究课题，形成航天梦、成才梦、教育梦三大系列，让“飞天”融入学校的各项教育之中，从小培养学生的科学素养和树立远大理想。长期以来，常安镇小在不同的历史时期通过数代人的不懈努力，形成了一定的办学特色，促进了学校的和谐、可持续发展，赢得了社会的较高评价。,安禾村;沧州村;大田;大田村;东山下村;东村坞村;东风村;董家村;横槎村;横溪村;景山村;礼门村;五胜村;项家村;小剡村;幸福村;杏梅坞村,项家村;礼门村;小剡村;大田村;大田;安禾村;沧州村;东风村;东村坞村;五胜村;幸福村;董家村;横溪村;东山下村;横槎村;杏梅坞村;景山村,34,2026,0
杭州市临安区晨曦西小学,,2133003149,2133003149001,临安区,330112,小学,非民办,杭州市临安区玲珑街道玲珑山路1009号,119.684463,30.210417,0571-58688152,1983,44,105,玲珑街道农业户口+13个小区,"杭州市临安区锦城第四初级中学,杭州市临安区天目初级中学","杭州市临安区晨曦西小学坐落在风景秀丽、人文深厚的玲珑山麓，青山湖畔。学校占地54亩，现有44个教学班，103位老师，1993位学生。山水玲珑，钟鼓悠远，晨曦西校园闹中取静，优雅的环境滋生宁静的心灵。

学校是全国校园足球特色学校、浙江省养种植基地学校、杭州市科技特色学校、杭州市棋类项目进课堂先进共建学校等等，连续几年获得临安区品味书香征文活动、临安区社会实践活动等优秀组织奖。

在我国的“2035年远景目标”中，教育的目标依然锚定“培养德智体美劳全面发展的社会主义建设者和接班人”。正因为如此，面向未来，在这一大背景下，我们有必要在“五育并举”的高站位上重新审视学校教育。自深化义务教育课程改革以来，学校在“培养具有民族情怀、世界眼光、科学素养、现代意识的时代新人”的育人目标指引下，围绕学生素养发展需要，着力于学生社会参与、文化基础、自主发展三个维度，以学校“八味轩”中草药特色课程为载体，建构以“八品·八学·八炼·八艺·八味”为主干的学校“五育并举”育人体系，为学生的素养发展提供了最肥沃的土壤和最坚实的支持，并在学校育人实践中发挥新的作用。",宝亿·御景园;春和景明院;东山村;恒晟·左邻右里;宏渡村;华兴·名盛苑;化龙村;锦天花园;锦绣村;玲珑天城;玲珑居民组;玲珑府园;玲珑村;玲珑花园;玲珑街;玲珑郡花园;绿岛花园;南洋名都;浅水湾庄园;上泉村;双源村;万马·樱花公馆;万马·樱花雅苑;祥里村;新都公园家;雅园村;樱花雅苑;竹韵小筑;崂山村,,29,2026,0
杭州市临安区龙岗镇龙岗小学（上溪校区）,,2133002870,2133002870002,临安区,330112,小学,非民办,临安区龙岗镇富民街叶家岭,119.128943,30.159479,63631147,37,6,9,原上溪学区学生,杭州市临安区昌化初级中学,"龙岗小学（上溪校区）坐落于临安的西部，学校占地面积2300平方米，校舍建筑面积600平方米，体育运动场1200平方米。2023学年共有班级6个，学生39人，教职工12人，其中专任教师10人。
    校园布局合理，环境优美。学校以“厚德、睿智、健体、尚美”为校训，坚持德育为先，抓住育人过程中的每一个细节，努力把学生培养成善于观察、勤于思考、主动学习、情趣高尚的人。",东塔村;国石村;上溪村;太平村;峡谷源村;玉山村,峡谷源村;玉山村;国石村;太平村;上溪村;东塔村;上溪居民组,13,2026,0
杭州市临安区青山湖科技小学,,2133003169,2133003169001,临安区,330112,小学,非民办,杭州市临安区青山湖科技城星港路西侧、岗阳街北侧,119.821227,30.270792,0571-56257084,0,36,0,胜联社区、科技大道以北的青山社区（北）,杭州市临安区青山湖科技初级中学,临安区青山湖科技小学建设规模36个班，占地面积38423平方米，于2023年9月正式投入使用。,观唐花园;恒福嘉城;青山家园;青山村;胜联村;文西诚园;星悦城;星汇花园;星颂府;中天珺府;珺楠府,星悦城;文西诚园;胜联村;青山湖红枫园;中天珺府;观唐花园;青山村;青山家园;恒福嘉城;星汇花园;青山村,22,2026,0
杭州市临安区钱锦学校,,3133000947,3133000947001,临安区,330112,初中,非民办,元宝山公园以东、钱王街以南、具美路以西、吴越街以北,119.755238,30.223888,0571-56950702,717,54,42,苕溪以南→农林大路以东→石镜街以南→天目路延伸段以东的锦城街道区域及余村、泥山湾和市坞村（城东小学学区）户籍生可根据意愿选择钱锦学校。大罗村、潘山社区、民主社区的农林大附小学区户籍生，可根据意愿选择钱锦学校。,,钱锦学校设计为九年一贯制学校，设计规模54班（小学部36个班，初中部18个班）。2023年小学部开始招生，2024年搬入新学校，新学校位于锦城街道钱王街19号。,柏澜晶舍;春山隐树院;春芳满庭;翠邸;大罗村;芳泽锦安里;官山邸;湖光山社;湖山云台苑;湖山壹品苑;湖语澜轩;金城华府;锦和家园;锦福家园;锦绣钱塘;郡原列岛;骏澜湾;临东小区;临栖云府;娄村浜;曼陀花园;民主村;泥山湾村;潘山村;钱锦花园;青云山居;青城•山语间;青山湖玫瑰园;青龙公寓;青龙村;如意云庭;时代风景苑;市坞村;水悦花园;唐宁郡园;桃李望湖里;同人山庄;望湖花园;吴越山庄;西野风韵;颐和山庄;易辰江南大院;余村;玉兰花园·沁水苑;玉兰花园润泽苑;御庭园;云珀府;中都·青山湖畔临枫园;中都·青山湖畔林泉流韵;缦云府,,50,2026,0
杭州市临安区戚家桥学校,,3133000938,3133000938001,临安区,330112,初中,非民办,杭州市临安区锦城街道观锦街678号,119.693464,30.230182,61060858,45,16,39,蟠龙路以东→钱王街以北→万马路以西→城中街以北→锦江路以西→新民街以南→万马路以西→苕溪以南的锦城街道区域（晨曦小学东校区学区）户籍生可根据意愿选择戚家桥学校。,,戚家桥九年一贯制学校总规划为54班，其中小学部分36个班，初中部分18个班。2023年小学部开始招生，预计2024年8月投入使用.,柏源晶舍;长麓府;城中府;春天学府;点点公寓;凤朝鸣庭;广场花园;广苑小区;横潭村;汇锦华庭;家和苑;金溪园;金盾花园;金色时代花园;锦福新村;临安人家;绿岛花园;陌上花路;亲和家园;尚城国际大厦;太阳城花园;田野风情;汀岚溪境府;同德公寓;西雅园;新民小区;星悦金座大厦;星著柏悦府;忆江南家园;银鑫苑;永隆公寓;云中绿园;紫竹苑;苕溪学府;荟天府;宸著锦庭;宸锦学府,,37,2026,0
杭州市临安区锦南新城小学（中国传媒大学附属临安小学）,,2133002419,2133002419001,临安区,330112,小学,非民办,杭州市临安区锦南街道福兴街,119.705938,30.211784,0571-61111801,1234,28,64,兰锦社区（兰锦村除外）、锦溪社区、卦畈社区，九州街以南，流霞街、文景街以北，飞翠路以西及玲珑山路、云锦路以东区域内的常住户口。,,学校系临安区教育局下属公办义务教育学校，由临安区政府与中国传媒大学合作办学，2021年3月，经杭州市临安区人民政府批准，杭州市临安区锦南新城小学成立于，并加挂中国传媒大学附属临安小学。在履行公办义务教学学校义务的同时，学校突出美育，凸显传媒和艺术特色，努力打造以“发现美、感受美、创造美、传播美”为育人使命的美好教育临安样本。,和悦荣府;花漫里;锦云澜天里;锦南人家;锦南公寓;九豪庄园;柯家村;禄地名苑;美丽湾小区;美晟府;明煦源赋里;牧云里;南樾府;上甘居民组;水岸阳光;吴越府;新荣世邸;杨岱村;御城;御城涵园;悦映城;云锦玖晟府;云麓悦映邸;卦畈村;怡情风景苑,九豪庄园;水岸阳光;御城涵园;锦南人家;锦云澜天里;悦映城;云锦玖晟府;柯家村;杨岱村;南樾府;御城涵园;新荣世邸;水岸阳光;御城;美晟府;美丽湾小区;福兴街;禄地名苑;九豪庄园;上甘居民组;锦南公寓;吴越府;牧云里;锦天路;卦畈村;怡情风景苑,51,2026,0
杭州市临安区万马小学,,2133002269,2133002269001,临安区,330112,小学,非民办,杭州市临安区锦北街道龙马村龚家20号,119.686629,30.259471,13735527035,585,13,38,金马、龙马、上东、泥川、崇阳村的常住户口,杭州市临安区锦城第四初级中学,杭州市临安区万马小学，位于临安区锦北街道龙马村。我校以“践行臻美教育，彰显万马韵味，促进内涵发展”为目标，通过以德立校、队伍兴校、质量强校、科研促校、文化润校、安全稳校等举措，促进教育质量提升、师资队伍提优、管理服务提效、学校发展体质，为“吴越名城，幸福临安”、“择临优学”美好愿景提供万马力量。,崇阳村;金马村;龙马村;泥川村;上东村,,5,2026,0
浙江农林大学附属小学,,2133000945,2133000945001,临安区,330112,小学,非民办,杭州市临安区锦北街道回龙路328号,119.721697,30.24674,0571-58687195,1653,38,110,苕溪以北，马溪路以东的锦北街道区域内的常住户口（万马小学学区除外）。,杭州市临安区锦城第二初级中学,学校成立于2008年，占地面积22733平方米，建筑面积13244平方米。目前学校拥有38个教学班(其中校区2个班)，学生总数为1655人。现有在编教师91人，全部具有专科及以上学历，其中中学高级教师7人，一级教师68人，杭州市优秀教师1人，杭州市教坛新秀6人，临安区名师31人，临安区十佳班主任1人，临安区教坛新秀28人。,八百里家园;柏澜晶舍;碧桂苑;春山隐树院;大罗村;东湖小区;东湖村;富康公寓;归悦里;恒伟江南名楼;湖光山社;华特山庄;回龙公寓;回龙村;集贤村;锦北家园;锦和家园;锦悦栖溪轩;锦福家园;锦竹苑;锦绣兰庭;锦绣钱塘;雷威沁园;林水山居;临水一弄;临水二弄;临水公寓;临溪佳苑;龙沁城;马溪东苑;马溪公寓;马溪村;马溪苑;民主村;明泰苑;名都雅苑;潘山村;平山新村;平山村;青云山居;青城•山语间;青山湖玫瑰园;如沐清晖城;水岸明珠;桃李湖滨里;天语山居;同人山庄;万锦山庄;吴越人家;西之望府;西径晓风苑;西野风韵;香樟名苑;新联村;星雨华府;依山郡府;伊顿庄园;颐和山庄;易辰江南大院;筑境花园;状元府;苕溪公馆;缦云府;璞樾大观,,64,2026,0
杭州市临安区於潜镇第一小学,,2133001720,2133001720001,临安区,330112,小学,非民办,临安区於潜镇潜洲街260号,119.37332,30.147001,15925672008,1258,29,81,於潜镇的居民组、金家村、自由村、下埠村、民幸村、横山村、后渚村、方元村、横鑫村、铜山村、南山村、昔口村、祈祥村,杭州市临安区於潜第一初级中学,"杭州市临安区於潜镇第一小学位于风景秀丽的凤凰山麓、清澈委婉的天目溪畔，是一所百年老校。2021年9月杭州市临安区於潜镇第一小学迁入新校区。新校区位于於潜镇潜洲街260号。学校占地22388平米。含行政楼、专教楼、一号教学楼、二号教学楼、食堂体艺馆、地下停车场等单体建筑。内含普通教室30个，音乐室、美术室、实验室、微格教室、社团室等辅助场所18个。还有多功能厅、校史陈列室、室内球场等。配套设施均按一类标准添置。
学校布局按两厅、两廊、三楼、三园、四空间、五区角来进行文化设计。两厅指行政楼大厅和副厅。两廊指室外连廊和室内长廊。三楼指清涟楼、益清楼、澄净楼。三园指知荷园、潜洲园和三会园。四空间指一至四楼阅读展示区。五区角指各楼层可利用的五个学生教育活动场地。整个学校以“潜洲小荷、绽放未来”为理念基点，
新学校将秉承 “荷花品质，儿童立场”的办学理念，走科学化、专业化、特色化发展道路，满怀激情地向着“培养品质清正、气质优雅、秉质向上的新时代少年”的目标勇往直前。",菜园巷;东门巷;二牧巷;方元村;枫树弯;扶西村;浮玉路;古竺村;观山村;观政巷;光明村;何家门;鹤山巷;横鑫村;候旨巷;后山巷;后渚村;环城东路;环城西路;祭烈巷;金家巷;金家花园;老虎山;绿筠家园;绿筠街;民幸街9号;南山村;平和天润家园;祈祥村;千茂村;潜东村;潜洲幸福里;潜洲街;潜阳府花园;潜阳路;青兰阁;青春街;青蓝雅苑;人民街;人民路;上坡巷;绍鲁村;石狮巷;双坑村;双溪街;水沟巷;桃花巷;天元巷;天六巷;天凤街;天宇小区;天水巷;天目南路;天苑小区;天风街;田干村;铜山村;昔口村;下埠;下埠村;新村巷;杏花路;盐埠巷;堰口村;杨洪村;逸逸村;义街巷;银祥巷;樱花商业城;邮宅巷;镇郭西巷;朱湾村;自由村;泗洲村;桦之水府;於潜居民组,天宇小区;青春街;潜洲街;青蓝雅苑;青兰阁;潜阳府花园;铜山村;逸逸村;堰口居民组;堰口村;扶西村;古竺村;双坑村;候旨巷;观山村;杨洪村;泗洲村;朱湾村;千茂村;藻溪村;桂芳桥村,97,2026,0
杭州市临安区於潜镇第二小学,,2133001636,2133001636001,临安区,330112,小学,非民办,浙江省杭州市临安区於潜镇东门巷8号,119.401148,30.186092,057163882879,716,17,54,於潜镇凌口片4村、於潜片外乡镇、临安区外流动人口,杭州市临安区於潜第一初级中学,於潜镇第二小学位于杭州市临安区於潜镇东门巷8号，于1999年8月由原於潜镇中老校舍归并当时於潜镇所属9所村小成立，2009合并凌口小学，目前所辖学区4个村。於潜二小生源呈三三三制分布，本学区、外乡镇、临安区外各占三分之一。现在占地10538平方米，建筑面积5141平方米，目前有教学班17个，学生716人，教职工54人。,百园村;凌口桥村;谢家村;英公村,里畈村;南山村;上太阳村;牧亭村;乐平村;乐平居民组;对石村,11,2026,0
杭州市临安区衣锦小学,,2133001099,2133001099001,临安区,330112,小学,非民办,杭州市临安区锦城街道临水路168号,119.723137,30.236339,58608198,1731,39,116,农林大路以西→衣锦街以北→江桥路以西→城中街以北→锦江路以东→新民街以北→万马路以东→苕溪以南锦城街道区域内的常住户口。,杭州市临安区锦城第二初级中学,“走进衣锦，陌上功成！”杭州市临安区衣锦小学创办于1964年，1978年成为重点小学，1989年成为实验小学。学校曾获省示范小学、省清廉学校示范校、全国现代教育技术实验学校等荣誉。学校坐落于俊秀庄重的太庙山下， 集传统文化与现代文明一身，校园洋溢着浓郁的钱王文化气息。学校以校园品质“人文化”，内涵建设“现代化”，对外交流“国际化”的市领航校、省知名校为发展愿景，围绕“家国情怀，利谋天下”校训，秉持“立钱王优品，育时代新人”的办学理念，构建“新启蒙‘锦’课程”，开设“锦簇”基础性课程、“锦绣”拓展性选择课程、“锦彩”活动实践类课程，努力把每一个可爱的学童培养成为心品宽厚、学品勤奋、行品有为的衣锦优品少年！,安阁弄;滨江公寓;大华文锦商厦;桂花弄;和合公寓;恒晟逸家;湖山新村;黄金水岸;汇锦苑;混堂弄;江桥一弄;江桥二弄;锦江公寓;九龙公寓;九龙苑;临天路一弄;临天路七弄;临天路三弄;临天路二弄;临天路六弄;临天路四弄;玫瑰苑;南岸风景家园;商业城;水建公寓;太庙山;西苑小区;新民村;银杏公寓;银都公寓;远洋山水花园;苕溪人家,,32,2026,0
杭州市临安区西林小学,,2133001563,2133001563001,临安区,330112,小学,非民办,锦北街道平山路99号,119.714879,30.239477,58608909,1755,39,103,苕溪以北，万马路以东，马溪路以西的锦北街道区域内的常住户口（万马小学学区除外）,杭州市临安区锦城第六初级中学,"杭州市临安区西林小学创建于1919年，现有39个教学班，学生1755人，教职工103人。学校先后获得浙江省绿色学校、杭州市示范学校、杭州市群众体育先进单位等荣誉称号。
学校新校区于2019年10月8日投入使用，位于临安锦北新城核心区块，总投资5.1亿，占地面积2.8万平方米，建筑面积2.1万平方米，设计规模为36个教学班。新校园建设具有现代风格，办学设施设备一流，拥有300座的多功能报告厅、760平方米的图书阅览区、1400平方米的室内体育馆，还配有沙画教室、木工坊、航海航模室、机器人室等一大批特色课程教室和可以同时容纳1650人用餐的餐厅。校园配有云办公系统、电子班牌等最先进的信息化管理设施。",保锦山;北排街368号起;北樾府;北润家园;北秀苑;北苑丽城;春天华府;丰泽苑;广业·金禾嘉园;鸿盛家园;后畈;湖塘下;湖塘公寓;锦晟里;君临雅苑;明月山庄;启宸公寓;瑞麒佳苑;天松花苑;西林街;溪悦十锦台公寓;雅境公寓;衣锦人家;印象苕溪城;遇见清煦里;竹林新村;竹林村;竹林风华园,,28,2026,0
杭州市临安区湍口镇小学,,2133002241,2133002241001,临安区,330112,小学,非民办,浙江省杭州市临安区湍口镇湍口村西溪村51号,119.163333,30.037486,58615501,99,6,22,临安区湍口镇,杭州市临安区昌化初级中学,杭州市临安区湍口镇小学坐落于浙江省临安区温泉小镇——湍口镇西溪村，毗邻五星级众安氡温泉大酒店，山环水绕，清静幽雅，无车马之喧嚣；校园采用园林化布局，绿树掩映，草木扶疏，鸟语花香，是浙江省绿色学校。,二联村;洪岭村;凉溪村;三联村;石室村;塘溪源村;塘秀村;桐坑村;童家村;湍口居民组;湍口村;湍源村;雪山村;迎丰村,迎丰村;桐坑村;雪山村;洪岭村;童家村;二联村;三联村;凉溪村;湍口居民组;湍口村;塘秀村;塘溪源村;石室村;湍源村,28,2026,0
杭州市临安区天目山镇藻溪小学,,2133002131,2133002131003,临安区,330112,小学,非民办,天目山镇藻溪村云山路3号,119.501294,30.196154,15858278976,348,12,27,天目山镇横塘片区、对石片区、藻溪片区对应行政村,杭州市临安区於潜第二初级中学,临安区天目山镇藻溪小学位于天目山镇云山路3号，目前有12个教学班。,长六村;对石村;桂芳桥村;横塘村;九里村;闽坞村;亭口村;严家村;藻溪居民组;藻溪村;肇村村;周云村;杲村村,,13,2026,0
杭州市临安区天目山镇西天目小学（告岭校区）,,2133002279,2133002279002,临安区,330112,小学,非民办,浙江省杭州市临安区天目山镇一都村俞家七弄5号,119.512739,30.29587,63853153,70,6,12,告岭村，一都村,杭州市临安区於潜第二初级中学,"杭州市临安区天目山镇西天目小学坐落于浙江天目山国家级自然保护区南麓.其中，上世纪五十年代就闻名中外的全国第一家少年科学院——临安交口少年科学院，她曾经被敬爱的周恩来总理亲切地称为天目山下的一朵“鲜花”。
多年来，我校先后被评为“全国少先队劳动实践达标基地”“全国防震减灾教育基地”“浙江省科普教育基地”“浙江省实践陶行知教育思想先进单位”“浙江省绿色学校”“杭州市示范小学”“杭州市青少年爱国主义基地”“杭州市青少年科普教育基地”等。
依托天目山浓厚的人文底蕴和绿色文化，学校在“让每一朵花蕾在天目山中绽放”的办学理念指导下，传承以少科院为载体的科技教育特色，彰显以天目山为依托的生态教育特色。",告岭村;一都村,,2,2026,0
杭州市临安区天目山镇西天目小学（本部）,,2133002279,2133002279001,临安区,330112,小学,非民办,浙江省杭州市临安区天目山镇白鹤村天目路67号,119.476305,30.264419,58606201,199,7,18,西天目范围（包括交口）,杭州市临安区於潜第二初级中学,"杭州市临安区天目山镇西天目小学坐落于浙江天目山国家级自然保护区南麓.其中，上世纪五十年代就闻名中外的全国第一家少年科学院——临安交口少年科学院，她曾经被敬爱的周恩来总理亲切地称为天目山下的一朵“鲜花”。
多年来，我校先后被评为“全国少先队劳动实践达标基地”“全国防震减灾教育基地”“浙江省科普教育基地”“浙江省实践陶行知教育思想先进单位”“浙江省绿色学校”“杭州市示范小学”“杭州市青少年爱国主义基地”“杭州市青少年科普教育基地”等。
依托天目山浓厚的人文底蕴和绿色文化，学校在“让每一朵花蕾在天目山中绽放”的办学理念指导下，传承以少科院为载体的科技教育特色，彰显以天目山为依托的生态教育特色。",白鹤村;交口村;九狮村;门口村;天目村;天目铁树公寓;武山村;西天目居民组;西游村;徐村村;月亮桥村,,11,2026,0
杭州市临安区太阳镇太阳小学,,2133002124,2133002124001,临安区,330112,小学,非民办,太阳镇太阳村太阳大街155号,119.300812,30.181955,63831032,385,12,30,太阳镇辖区内11个行政村和1个居民组。,杭州市临安区於潜第二初级中学,学校地处临安区浙西山区——太阳镇，东接於潜镇，西邻昌化镇，学校位于镇政府所在地太阳村。太阳小学建校至今已有近百余年的历史，是一座历史悠久的农村小学。她萌芽于民国初年的“蒙正小学”，民国18年（1929年）称“波前小学”，学校几经搬迁，几经易名，曾先后更名为“波前小学”、“省范例小学”、“波前区中心小学”、“太阳公社中心小学”等，1997年太阳乡拆乡建镇定名为“太阳镇中心小学”，2010年8月太阳镇景村小学原并入我校，2010年11月8日搬至现址。。现学校更名为“临安去太阳镇太阳小学”。 太阳小学占地15072平方米，建筑面积7671平方米，现有12个教学班，学生395，学生来自于辖区内11个行政村1个居民组和外来民工子女人。有教职工30余人，杭州市教坛新秀2人、高级教师2人、临安区教坛新秀5人。学校教育教学设备基本齐全，配有各类书籍四万余册，为“临安市图书馆舍建设首批达标学校”；班班安装多媒体教学设备；配有相应的计算机房、录播教室、实验室、美术室、音乐室、活动室、图书室、心理辅导室、卫生室等专用教室和教学辅助用房。,大地村;枫树岭村;凤凰府邸;锦坑桥村;景村村;浪山村;上太阳村;上庄村;双庙村;太源村;太阳村;桃源溪村,上庄村;锦坑桥村;桃源溪村;上太阳村;太阳村;太阳居民组;凤凰府邸;枫树岭村;太源村;双庙村;大地村;景村村;浪山村,25,2026,0
杭州市临安区太阳镇横路小学,,2133002142,2133002142001,临安区,330112,小学,非民办,浙江省杭州市临安区太阳镇横路村竹窠里30号,119.31758,30.315231,0571—63836100,88,6,13,横路村、登村村、武村村、大溪坞村、谢家桥村、寨村、鹤里等,杭州市临安区於潜第二初级中学,"杭州电视台希望小学、临安区太阳镇横路小学地处临安市西北部，与安徽省宁国市接壤，桐千线贯穿全境。学校占地5112平方米，建筑面积4158平方米，体育场地面积3200平方米，现有7个教学班，学生133人，教职工19人。
     横路小学拥有优美的教书育人环境，完善的教学设备，科学合理的管理机制，长期坚持引领学生成长发展需要，笃行实干践行教育初心，提炼出“教以科学引领为先，学以合作探究为主”的办学理念，以“红太阳”党建为品牌，“传承红色基因，争做党的好孩子”为核心价值观，立足课堂，坚持“五育”并举，形成“爱教，乐教，严教，善教”的教风和“乐学，勤学，会学，博学”的学风，全面发展素质教育，开启学生幸福的成长历程。同时，鼓励全体师生“做幸福的奋斗者”为宗旨，秉承务实的学习和工作态度，朝多元化发展的道路前行，努力打造属于横路人民的美好教育。",大溪坞村;登村村;鹤里村;横路居民组;横路村;武村村;谢家桥村;寨村村,登村村;武村村;谢家桥村;寨村村;横路村;横路居民组;鹤里村;大溪坞村,16,2026,0
杭州市临安区太湖源镇杨岭小学,,2133000997,2133000997001,临安区,330112,小学,非民办,杭州市临安区太湖源镇杨桥村杨桥头188号,119.617787,30.306478,58607933,302,9,30,太湖源镇原临目乡和原杨岭乡户籍的常住户口。,杭州市临安区青云初级中学,杨岭小学坐落于美丽的太湖源头，创建于1964年，其前身是杨岭中心学校，2015年8月根据教育局学校布局调整规划，初中部撤并至青云初中。近年来，经过教育局“硬件薄弱学校改造”及校园文化环境建设，校园面貌焕然一新，设施日趋完善：现有教学楼、办公楼、师生宿舍、食堂各一幢，班级配备电子白板等多媒体设备，同时配有图书室、音乐室、学生计算机房、实验室、美术室、互联网+教室等教学辅助用房，建有200m塑胶跑道运动场一个。,白沙村;东坑村;高云村;金岫村;里畈村;临目村;泥川村;杨岭居民组;杨桥村;指南村;众社村,泥川村;杨桥村;指南村;高云村;里畈村;众社村;金岫村;临目村;东坑村;白沙村,21,2026,0
杭州市临安区太湖源镇青云小学,,2133001631,2133001631001,临安区,330112,小学,非民办,临安市太湖源镇青云村三庙路15号,119.594541,30.267341,58688760,482,12,33,太湖源镇青云村、射干村、横徐村、浪口村、畈龙村、碧淙村和夏村,杭州市临安区青云初级中学,"临安区太湖源镇青云小学位于临安区太湖源镇青云村，始创于1917年，最初称为""山庙庵学堂""。2007年校区撤并，更现名。学校占地9812平方米，建筑面积3871平方米，藏书2万余册。拥有多媒体教室、电脑室、实验室、仪器室、图书室、队室、音乐室、美术室、心理辅导室、资源教室等各类专用教室，基本满足教学需求。现教职工编制内25人，代课老师1人。",碧淙村;横徐村;浪口村;青云府;青云村;青溪美庐;射干村;夏村村;畈龙村,青云村,10,2026,0
杭州市临安区石镜小学,,2133001169,2133001169001,临安区,330112,小学,非民办,临安市石镜街567号,119.714959,30.222407,63729586,1489,34,80,畔湖路以西→钱王街以南→临天路以西→城中街以南→万马路以东→钱王街以南→锦天路以东→石镜街以北→沙地路以东→吴越街以北→锦江路延伸段以东→锦溪以北锦城街道区域内的常住户口,杭州市临安区实验初级中学,石镜小学创办于1995年，现有教学班32个，学生1390余人，教师72人。学校遵循“以石为镜、正身立人”的校训，坚持德育为先、能力为重的办学理念，坚持以德立人、以能立人、以思立学的办学思路，以学生发展为根本，努力深化课程改革，努力提升办学品质，为办人民满意教育而努力,茶厂小区;城中花园;城中苑;丁香南苑;东方公寓;枫林晓城;桂花新村;国瑞中心;恒晟锦园;恒锦苑;华天楼公寓;华锦公寓;汇锦新村;江南公寓;锦天城市花园;锦峰公寓;锦溪优樾府;锦都嘉园;景石新村;兰锦村;明珠公寓;南方公寓;南苑二区;钱王世家;钱王新村;钱王街;钱王铂金大厦;沁雅苑;胜利苑;时代公寓;世纪·都市雅苑;顺达·丁香苑;天发公寓;天屹公寓;万乐园;万华茗楼;万隆公寓（景杉路）;万马·樱花公馆;万马公寓;万马百骊府;吴越街;西瓜村;香溢公寓;祥和园;新世纪公寓;新港城;樱花府第;玮华新村,,48,2026,0
